id,name,nameDisplay,abv,isRetired,createDate,updateDate,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,style.ogMax,ibu,available.name,available.description,Brewery,year,style.category.description,style.category.updateDate,Average ABV,Average IBU
4vVGqH,Citrusy Wit,Citrusy Wit,5.3,N,6/14/16 19:58,6/17/16 14:05,Belgian And French Origin Ales,3/21/12 20:06,Belgian-Style White (or Wit) / Belgian-Style Wheat,Witbier,Belgian white ales are very pale in color and are brewed using unmalted wheat and malted barley and are spiced with coriander and orange peel. Coriander and light orange peel aroma should be perceived as such or as an unidentified spiciness. Phenolic spiciness and yeast flavors may be evident at mild levels. These beers are traditionally bottle conditioned and served cloudy. An unfiltered starch and yeast haze should be part of the appearance. The low to medium body should have some degree of creaminess from wheat starch. The style is further characterized by the use of noble-type hops to achieve low hop bitterness and little to no apparent hop flavor. This beer has no diacetyl and a low to medium fruity-ester level. Mild acidity is appropriate.,10,17,4.8,5.2,2,4,1.044,1.006,1.01,3/21/12 20:06,4/7/15 15:32,,35,,,Stone Brewing,,,,,
zQef7c,Cluster's Last Stand,Cluster's Last Stand,8.3,N,6/25/14 13:21,12/17/15 15:51,North American Origin Ales,3/21/12 20:06,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,3/21/12 20:06,4/7/15 15:26,,,Limited,Limited availability.,Stone Brewing,,,,,
AVCJTG,Coffee Milk Stout,Coffee Milk Stout,4.2,N,9/18/14 18:19,6/12/18 17:47,British Origin Ales,3/21/12 20:06,Sweet or Cream Stout,Sweet Stout,"Sweet stouts, also referred to as cream stouts, have less roasted bitter flavor and a full-bodied mouthfeel. The style can be given more body with milk sugar (lactose) before bottling. Malt sweetness, chocolate, and caramel flavor should dominate the flavor profile and contribute to the aroma. Hops should balance and suppress some of the sweetness without contributing apparent flavor or aroma. The overall impression should be sweet and full-bodied.",15,25,3,6,40,40,1.045,1.012,1.02,3/21/12 20:06,4/7/15 15:24,,40,,,Stone Brewing,,,,,
MaUWIf,Collective Distortion IPA,Collective Distortion IPA,9.3,N,4/17/14 11:34,12/17/15 11:50,North American Origin Ales,3/21/12 20:06,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,3/21/12 20:06,4/7/15 15:26,,,Limited,Limited availability.,Stone Brewing,,,,,
AK9E8w,Corey Magers & Elizabeth Bakas / Burgeon Beer Company / Stone Mojay IPA,Corey Magers & Elizabeth Bakas / Burgeon Beer Company / Stone Mojay IPA,7.6,N,12/7/18 21:00,12/7/18 21:00,North American Origin Ales,3/21/12 20:06,Juicy or Hazy Imperial or Double India Pale Ale,Juicy or Hazy Double IPA,"Color: Straw to deep gold

Clarity: Low to very high degree of cloudiness is typical of these beers. Starch, yeast, hop, protein and/or other compounds contribute to a wide range of hazy appearance within this category.

Perceived Malt Aroma & Flavor: Low to high malt aroma and flavor may be present

Perceived Hop Aroma & Flavor: High to very high hop aroma and flavor are present, with attributes typical of hops from any origin.

Perceived Bitterness: Low to medium. Perceived impression of bitterness is soft and well-integrated into overall balance, and may differ significantly from measured or calculated IBU levels.

Fermentation Characteristics: Low to medium fruity-estery aroma and ﬂavor may be present, but are usually overwhelmed by hop character. Diacetyl should not be perceived.

Body: Medium to high. Perceived silky or full mouthfeel may contribute to overall flavor profile.

Additional notes: Grist may include a small amount of oat, wheat or other adjuncts to promote haziness. Descriptors such as “juicy” are often used to describe the taste and aroma hop-derived attributes present in these beers.",65,100,7.6,10.6,4,7,1.07,1.012,1.02,8/16/18 14:08,,1.1,100,,,Stone Brewing,,,,,
9V7Du2,Crime,Crime (2016),10.8,N,1/26/18 15:27,3/1/19 13:47,British Origin Ales,3/21/12 20:06,Strong Ale,Strong Ale,"Light amber to mid-range brown in color, strong ales are medium to full bodied with a malty sweetness and may have low levels of roast malt character. Hop aroma should be minimal and flavor can vary from none to medium in character intensity. Fruity-ester flavors and aromas can contribute to the character of this ale. Bitterness should be minimal but evident and balanced with malt and/or caramel-like sweetness. Alcohol types can be varied and complex. A rich, often sweet and complex estery character may be evident. Very low levels of diacetyl are acceptable. Chill haze is acceptable at low temperatures. (This style may often be split into two categories, strong and very strong.)",30,65,7,11,8,21,1.06,1.014,1.04,3/21/12 20:06,4/7/15 15:21,,,,,Stone Brewing,2016,,,,
xYUSK1,Dayman Coffee IPA,Dayman Coffee IPA,8.7,N,5/5/13 0:15,12/17/15 3:24,North American Origin Ales,3/21/12 20:06,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,3/21/12 20:06,4/7/15 15:26,,42,Limited,Limited availability.,Stone Brewing,,,,,
y2UHql,Dayslayer,Dayslayer,7.5,Y,4/16/17 3:10,4/17/20 12:02,North American Origin Ales,3/21/12 20:06,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,3/21/12 20:06,4/7/15 15:26,,,,,Stone Brewing,,,,,
9MLFFH,Delicious IPA,Delicious IPA,7.7,N,1/29/15 13:48,6/4/18 16:30,North American Origin Ales,3/21/12 20:06,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,3/21/12 20:06,4/7/15 15:26,,75,Year Round,Available year round as a staple beer.,Stone Brewing,,,,,
7xnVem,Double Bastard Ale,Double Bastard Ale,10.5,N,1/3/12 2:43,3/26/18 19:17,North American Origin Ales,3/21/12 20:06,American-Style Barley Wine Ale,American Barleywine,"American style barley wines range from amber to deep copper-garnet in color and have a full body and high residual malty sweetness. Complexity of alcohols and fruity-ester characters are often high and counterbalanced by assertive bitterness and extraordinary alcohol content. Hop aroma and flavor are at medium to very high levels. American type hops are often used but not necessary for this style. Very low levels of diacetyl may be acceptable. A caramel and/or toffee aroma and flavor are often part of the character. Characters indicating oxidation, such as vinous (sometimes sherry-like) aromas and/or flavors, are not generally acceptable in American-style Barley Wine Ale, however if a low level of age-induced oxidation character harmonizes and enhances the overall experience this can be regarded favorably. Chill haze is allowable at cold temperatures.",60,100,8.4,12,11,22,1.09,1.024,1.028,3/21/12 20:06,4/7/15 15:27,,,Seasonal,"Available at the same time of year, every year.",Stone Brewing,,,,,
